SaleID,CustomerID,ProductID,SupplierID,Revenue,Profit,CO2Emissions,Date
3716,1443,230,23,185.5,85.51,36.21,2023-06-04 19:00:00
3717,1654,439,46,652.95,5.32,47.47,2023-06-04 20:00:00
3718,2503,150,69,827.36,75.6,49.51,2023-06-04 21:00:00
3719,3270,398,30,165.48,122.42,30.7,2023-06-04 22:00:00
3720,282,457,40,708.73,90.06,35.07,2023-06-04 23:00:00
3721,4982,466,82,77.58,92.41,14.01,2023-06-05 00:00:00
3722,1025,136,70,17.87,199.66,10.16,2023-06-05 01:00:00
3723,4819,123,69,42.31,109.28,31.98,2023-06-05 02:00:00
3724,3404,358,42,635.19,139.69,11.33,2023-06-05 03:00:00
3725,1236,399,18,973.63,144.47,19.83,2023-06-05 04:00:00
3726,4183,110,59,773.66,1.03,24.68,2023-06-05 05:00:00
3727,4761,143,13,261.87,110.94,46.64,2023-06-05 06:00:00
3728,4958,436,84,80.97,192.65,48.88,2023-06-05 07:00:00
3729,786,70,21,620.49,150.41,12.43,2023-06-05 08:00:00
3730,3318,54,68,13.2,68.75,6.69,2023-06-05 09:00:00
3731,1668,332,77,794.66,73.55,11.32,2023-06-05 10:00:00
3732,3009,426,82,250.69,61.42,25.99,2023-06-05 11:00:00
3733,3195,403,77,306.22,126.41,39.17,2023-06-05 12:00:00
3734,4790,40,77,350.54,20.37,26.15,2023-06-05 13:00:00
3735,3776,197,61,765.92,58.71,46.66,2023-06-05 14:00:00
3736,2447,27,99,273.08,100.14,31.91,2023-06-05 15:00:00
3737,3791,330,38,291.63,107.51,24.23,2023-06-05 16:00:00
3738,534,299,40,545.58,121.87,38.54,2023-06-05 17:00:00
3739,402,180,27,468.37,159.65,47.69,2023-06-05 18:00:00
3740,3664,46,58,956.01,33.48,16.72,2023-06-05 19:00:00
3741,130,142,90,270.76,45.78,13.82,2023-06-05 20:00:00
3742,2340,320,76,100.97,174.59,10.75,2023-06-05 21:00:00
3743,4372,445,66,545.57,166.4,26.83,2023-06-05 22:00:00
3744,2960,98,43,192.67,164.49,23.46,2023-06-05 23:00:00
3745,1859,126,20,419.49,42.51,12.44,2023-06-06 00:00:00
3746,2974,58,35,195.33,12.59,36.11,2023-06-06 01:00:00
3747,4151,177,55,882.16,105.16,14.95,2023-06-06 02:00:00
3748,3650,207,74,334.18,174.14,37.85,2023-06-06 03:00:00
3749,2787,285,72,777.12,48.27,41.96,2023-06-06 04:00:00
3750,3098,154,40,949.12,180.94,43.32,2023-06-06 05:00:00
3751,3513,27,46,941.15,29.16,7.41,2023-06-06 06:00:00
3752,4861,451,100,529.55,60.32,15.37,2023-06-06 07:00:00
3753,1221,323,95,983.42,60.36,26.26,2023-06-06 08:00:00
3754,642,163,79,659.38,31.07,42.29,2023-06-06 09:00:00
3755,3315,250,42,137.2,174.68,20.11,2023-06-06 10:00:00
3756,724,188,18,889.49,83.11,33.03,2023-06-06 11:00:00
3757,4898,445,15,474.0,38.94,22.78,2023-06-06 12:00:00
3758,738,483,83,161.17,30.3,1.58,2023-06-06 13:00:00
3759,4854,370,88,793.51,84.76,15.89,2023-06-06 14:00:00
3760,1300,454,99,628.16,4.44,37.86,2023-06-06 15:00:00
3761,3481,334,66,883.3,25.09,36.54,2023-06-06 16:00:00
3762,340,90,13,829.05,1.74,44.19,2023-06-06 17:00:00
3763,153,131,57,326.91,5.85,29.68,2023-06-06 18:00:00
3764,1422,417,9,263.75,199.48,38.35,2023-06-06 19:00:00
3765,3052,298,99,736.49,90.33,20.82,2023-06-06 20:00:00
3766,427,13,66,577.58,146.06,17.55,2023-06-06 21:00:00
3767,3559,29,16,79.18,147.68,17.06,2023-06-06 22:00:00
3768,1136,265,100,189.82,176.2,8.04,2023-06-06 23:00:00
3769,2373,32,2,159.84,21.65,21.95,2023-06-07 00:00:00
3770,3330,150,16,593.9,105.61,40.55,2023-06-07 01:00:00
3771,950,86,72,94.9,65.02,0.71,2023-06-07 02:00:00
3772,1374,58,1,215.62,110.15,28.79,2023-06-07 03:00:00
3773,957,57,82,549.92,67.09,8.73,2023-06-07 04:00:00
3774,1702,482,26,141.73,37.55,37.23,2023-06-07 05:00:00
3775,2942,394,44,255.79,134.89,7.1,2023-06-07 06:00:00
3776,2483,25,5,907.72,8.65,8.29,2023-06-07 07:00:00
3777,1304,190,21,700.15,179.18,2.23,2023-06-07 08:00:00
3778,371,447,35,313.81,30.11,22.19,2023-06-07 09:00:00
3779,2981,76,92,878.58,123.41,32.41,2023-06-07 10:00:00
3780,2297,371,54,257.78,151.09,14.51,2023-06-07 11:00:00
3781,4799,387,90,593.19,15.51,2.16,2023-06-07 12:00:00
3782,2126,339,96,374.81,180.76,46.64,2023-06-07 13:00:00
3783,2967,225,50,754.63,71.88,43.04,2023-06-07 14:00:00
3784,4146,431,44,377.87,199.35,23.19,2023-06-07 15:00:00
3785,2743,183,85,256.37,14.69,41.18,2023-06-07 16:00:00
3786,4022,154,4,611.63,143.64,40.08,2023-06-07 17:00:00
3787,2365,269,42,747.89,32.98,28.12,2023-06-07 18:00:00
3788,763,391,41,541.0,81.14,26.39,2023-06-07 19:00:00
3789,4063,418,36,719.13,89.2,32.59,2023-06-07 20:00:00
3790,1005,278,24,427.8,81.82,36.13,2023-06-07 21:00:00
3791,3756,340,97,797.49,68.18,41.06,2023-06-07 22:00:00
3792,2847,363,5,589.17,153.67,28.77,2023-06-07 23:00:00
3793,350,23,57,204.29,164.16,37.34,2023-06-08 00:00:00
3794,2965,432,67,891.84,67.79,9.36,2023-06-08 01:00:00
3795,687,14,11,838.46,97.05,37.33,2023-06-08 02:00:00
3796,4638,94,45,964.27,84.93,3.0,2023-06-08 03:00:00
3797,3127,343,96,573.32,119.11,32.96,2023-06-08 04:00:00
3798,4457,367,22,678.98,30.9,35.65,2023-06-08 05:00:00
3799,2756,52,11,864.94,161.33,48.38,2023-06-08 06:00:00
3800,3525,339,38,62.07,159.61,21.15,2023-06-08 07:00:00
3801,3625,423,59,913.08,118.49,5.79,2023-06-08 08:00:00
3802,2733,41,86,278.45,149.48,16.8,2023-06-08 09:00:00
3803,1694,164,4,66.47,197.71,21.02,2023-06-08 10:00:00
3804,2893,6,67,245.23,184.58,38.52,2023-06-08 11:00:00
3805,3812,407,10,590.5,122.68,9.39,2023-06-08 12:00:00
3806,4181,138,19,57.37,102.77,8.57,2023-06-08 13:00:00
3807,685,99,82,10.76,107.37,11.07,2023-06-08 14:00:00
3808,4341,341,28,642.97,93.86,11.62,2023-06-08 15:00:00
3809,2920,224,95,458.85,96.56,46.2,2023-06-08 16:00:00
3810,3757,316,17,845.89,146.68,8.1,2023-06-08 17:00:00
3811,3284,30,24,264.97,198.43,20.71,2023-06-08 18:00:00
3812,4692,225,1,287.9,10.02,20.22,2023-06-08 19:00:00
3813,4027,326,5,86.77,46.81,6.47,2023-06-08 20:00:00
3814,1157,261,32,543.13,42.83,5.54,2023-06-08 21:00:00
3815,3062,247,53,372.25,166.74,45.5,2023-06-08 22:00:00
3816,4446,79,81,346.31,84.53,41.84,2023-06-08 23:00:00
3817,2330,185,57,463.06,105.5,46.67,2023-06-09 00:00:00
3818,1293,299,85,851.19,94.36,15.92,2023-06-09 01:00:00
3819,1885,180,43,114.14,170.88,26.37,2023-06-09 02:00:00
3820,1561,473,86,528.36,100.44,12.86,2023-06-09 03:00:00
3821,984,77,39,204.47,133.9,19.66,2023-06-09 04:00:00
3822,2068,262,34,220.27,4.88,39.73,2023-06-09 05:00:00
3823,1864,229,78,264.17,130.84,23.87,2023-06-09 06:00:00
3824,1980,2,80,464.81,48.95,5.57,2023-06-09 07:00:00
3825,1737,17,5,499.46,173.51,0.26,2023-06-09 08:00:00
3826,2453,344,18,872.8,150.56,11.88,2023-06-09 09:00:00
3827,1919,12,4,893.19,22.75,9.24,2023-06-09 10:00:00
3828,701,428,92,590.8,21.59,39.72,2023-06-09 11:00:00
3829,4047,182,91,288.59,59.31,33.36,2023-06-09 12:00:00
3830,2074,334,70,820.25,26.03,41.93,2023-06-09 13:00:00
3831,4662,7,11,794.95,148.33,21.0,2023-06-09 14:00:00
3832,3754,246,47,799.97,197.38,29.22,2023-06-09 15:00:00
3833,395,474,85,26.2,131.4,20.93,2023-06-09 16:00:00
3834,1957,416,81,756.33,50.56,11.14,2023-06-09 17:00:00
3835,3049,157,31,854.19,113.29,31.58,2023-06-09 18:00:00
3836,3453,174,98,608.98,161.32,19.49,2023-06-09 19:00:00
3837,523,487,13,753.73,192.48,12.54,2023-06-09 20:00:00
3838,1563,329,23,778.41,2.01,46.93,2023-06-09 21:00:00
3839,2910,334,65,511.52,105.21,5.48,2023-06-09 22:00:00
3840,2850,181,68,815.48,91.19,38.86,2023-06-09 23:00:00
3841,550,465,30,794.37,83.48,27.52,2023-06-10 00:00:00
3842,1469,497,31,916.94,101.26,38.18,2023-06-10 01:00:00
3843,833,281,47,922.16,81.3,4.58,2023-06-10 02:00:00
3844,4483,309,16,534.42,69.46,19.58,2023-06-10 03:00:00
3845,1422,478,43,41.18,23.85,39.82,2023-06-10 04:00:00
3846,286,237,3,28.92,100.47,40.77,2023-06-10 05:00:00
3847,2746,157,12,939.54,164.39,39.47,2023-06-10 06:00:00
3848,3766,251,76,343.99,21.84,37.24,2023-06-10 07:00:00
3849,4465,221,11,383.76,147.96,18.89,2023-06-10 08:00:00
3850,1446,338,16,475.21,54.29,35.84,2023-06-10 09:00:00
3851,1467,223,29,273.14,76.87,5.56,2023-06-10 10:00:00
3852,1777,211,21,594.51,197.63,8.21,2023-06-10 11:00:00
3853,3656,337,58,786.77,135.37,27.04,2023-06-10 12:00:00
3854,915,134,43,264.77,144.1,27.53,2023-06-10 13:00:00
3855,288,332,5,745.63,120.88,23.64,2023-06-10 14:00:00
3856,4191,422,52,675.3,65.15,36.78,2023-06-10 15:00:00
3857,2089,259,13,530.33,135.35,28.23,2023-06-10 16:00:00
3858,4427,495,81,332.19,92.0,3.38,2023-06-10 17:00:00
3859,1805,35,12,874.05,166.58,44.37,2023-06-10 18:00:00
3860,1179,183,81,408.77,114.64,31.44,2023-06-10 19:00:00
3861,2552,303,1,380.92,154.48,44.78,2023-06-10 20:00:00
3862,4371,161,8,644.96,169.85,21.53,2023-06-10 21:00:00
3863,1589,93,16,921.13,164.4,0.19,2023-06-10 22:00:00
3864,1957,387,15,512.94,81.02,38.16,2023-06-10 23:00:00
3865,1776,197,19,725.46,74.38,28.34,2023-06-11 00:00:00
3866,4863,315,25,462.31,173.94,1.08,2023-06-11 01:00:00
3867,988,206,31,226.62,29.48,28.67,2023-06-11 02:00:00
3868,1204,484,2,132.71,56.6,46.56,2023-06-11 03:00:00
3869,3331,476,59,144.96,25.08,10.52,2023-06-11 04:00:00
3870,1120,489,89,31.11,9.38,14.16,2023-06-11 05:00:00
3871,197,352,31,557.37,123.56,32.51,2023-06-11 06:00:00
3872,3976,18,68,139.79,180.26,41.06,2023-06-11 07:00:00
3873,526,234,68,867.04,26.75,32.12,2023-06-11 08:00:00
3874,4728,488,12,983.07,159.35,33.62,2023-06-11 09:00:00
3875,1411,382,17,500.91,76.49,16.4,2023-06-11 10:00:00
3876,4504,333,85,455.18,124.01,0.6,2023-06-11 11:00:00
3877,1293,66,29,354.59,152.98,42.01,2023-06-11 12:00:00
3878,1195,244,86,641.65,142.31,49.76,2023-06-11 13:00:00
3879,1949,409,36,611.95,28.2,43.33,2023-06-11 14:00:00
3880,3656,276,80,349.95,23.96,19.94,2023-06-11 15:00:00
3881,4787,199,63,349.73,184.91,17.66,2023-06-11 16:00:00
3882,2218,459,15,648.36,16.81,48.0,2023-06-11 17:00:00
3883,4255,453,30,559.0,44.46,49.42,2023-06-11 18:00:00
3884,3581,413,51,721.37,88.23,30.65,2023-06-11 19:00:00
3885,1018,18,11,941.98,164.38,25.77,2023-06-11 20:00:00
3886,3154,72,57,781.8,120.92,25.87,2023-06-11 21:00:00
3887,3591,155,13,311.3,114.67,10.17,2023-06-11 22:00:00
3888,4208,378,87,761.53,138.7,36.44,2023-06-11 23:00:00
3889,4070,170,55,455.52,160.63,8.64,2023-06-12 00:00:00
3890,48,322,98,779.88,47.27,10.56,2023-06-12 01:00:00
3891,3664,355,63,887.71,4.76,33.74,2023-06-12 02:00:00
3892,4472,282,84,257.44,26.31,43.48,2023-06-12 03:00:00
3893,828,151,2,246.26,33.87,33.33,2023-06-12 04:00:00
3894,4723,261,72,438.3,8.96,23.8,2023-06-12 05:00:00
3895,2090,80,82,61.02,149.76,34.79,2023-06-12 06:00:00
3896,2057,106,56,688.83,177.1,22.8,2023-06-12 07:00:00
3897,819,11,7,752.2,142.42,32.74,2023-06-12 08:00:00
3898,4753,403,43,351.98,38.54,39.04,2023-06-12 09:00:00
3899,3985,208,31,470.63,121.68,0.83,2023-06-12 10:00:00
3900,3681,480,61,594.45,104.6,11.03,2023-06-12 11:00:00
3901,1812,396,22,82.86,164.17,35.18,2023-06-12 12:00:00
3902,4886,130,62,714.18,188.52,20.13,2023-06-12 13:00:00
3903,3115,171,28,531.43,148.84,26.16,2023-06-12 14:00:00
3904,1630,406,25,628.02,103.0,34.28,2023-06-12 15:00:00
3905,1544,410,65,726.59,102.7,26.37,2023-06-12 16:00:00
3906,3580,33,32,678.8,161.75,41.86,2023-06-12 17:00:00
3907,1905,24,89,104.37,25.38,19.02,2023-06-12 18:00:00
3908,1437,197,48,784.77,31.51,34.62,2023-06-12 19:00:00
3909,3318,405,80,613.95,69.36,21.33,2023-06-12 20:00:00
3910,3521,46,93,717.73,149.68,26.51,2023-06-12 21:00:00
3911,3060,274,24,268.89,14.13,5.78,2023-06-12 22:00:00
3912,4117,231,81,229.21,69.52,41.59,2023-06-12 23:00:00
3913,999,133,42,827.83,64.39,16.07,2023-06-13 00:00:00
3914,1432,264,70,396.49,97.66,15.13,2023-06-13 01:00:00
3915,4553,85,78,579.59,93.28,4.53,2023-06-13 02:00:00
3916,3062,367,90,556.08,143.17,25.37,2023-06-13 03:00:00
3917,265,313,92,589.32,125.49,20.95,2023-06-13 04:00:00
3918,3732,5,36,78.81,180.65,5.04,2023-06-13 05:00:00
3919,2275,269,31,309.45,36.95,37.6,2023-06-13 06:00:00
3920,3876,339,27,75.82,86.98,3.41,2023-06-13 07:00:00
3921,3318,221,66,485.36,80.62,7.34,2023-06-13 08:00:00
3922,2047,194,83,903.08,23.39,23.09,2023-06-13 09:00:00
3923,3145,421,92,395.28,33.8,17.95,2023-06-13 10:00:00
3924,3222,346,45,784.63,67.99,13.85,2023-06-13 11:00:00
3925,3141,413,44,294.37,147.23,28.24,2023-06-13 12:00:00
3926,4901,69,57,857.7,30.88,26.26,2023-06-13 13:00:00
3927,1254,288,21,425.31,53.8,21.68,2023-06-13 14:00:00
3928,723,358,55,361.67,135.61,38.83,2023-06-13 15:00:00
3929,84,176,15,700.5,119.73,24.96,2023-06-13 16:00:00
3930,4836,386,34,517.63,21.77,48.94,2023-06-13 17:00:00
3931,3371,325,3,343.95,188.8,40.11,2023-06-13 18:00:00
3932,3820,239,1,67.51,30.46,5.41,2023-06-13 19:00:00
3933,3365,481,24,174.97,13.22,13.77,2023-06-13 20:00:00
3934,1758,179,43,774.6,61.55,26.84,2023-06-13 21:00:00
3935,4319,256,27,921.52,6.27,23.5,2023-06-13 22:00:00
3936,2781,419,9,177.15,7.11,2.44,2023-06-13 23:00:00
3937,3288,211,88,573.75,116.17,26.45,2023-06-14 00:00:00
3938,2453,399,17,43.83,178.7,30.31,2023-06-14 01:00:00
3939,329,227,92,297.94,81.11,23.22,2023-06-14 02:00:00
3940,426,72,39,454.3,61.13,43.32,2023-06-14 03:00:00
3941,770,367,55,738.52,183.01,27.87,2023-06-14 04:00:00
3942,3976,65,68,53.67,13.23,39.34,2023-06-14 05:00:00
3943,608,166,93,783.42,95.19,29.38,2023-06-14 06:00:00
3944,1853,214,45,210.62,51.27,45.47,2023-06-14 07:00:00
3945,2673,17,28,761.94,76.96,10.79,2023-06-14 08:00:00
3946,2125,336,56,629.22,82.75,41.6,2023-06-14 09:00:00
3947,1301,173,29,346.18,109.48,22.45,2023-06-14 10:00:00
3948,466,129,29,726.51,91.2,34.91,2023-06-14 11:00:00
3949,1965,3,69,243.96,197.62,28.35,2023-06-14 12:00:00
3950,1946,383,11,227.53,6.08,5.53,2023-06-14 13:00:00
3951,2540,384,2,71.13,151.77,21.89,2023-06-14 14:00:00
3952,2361,248,68,399.15,11.15,33.73,2023-06-14 15:00:00
3953,2040,70,10,106.73,86.78,44.93,2023-06-14 16:00:00
3954,1185,52,72,425.31,41.17,11.0,2023-06-14 17:00:00
3955,3935,437,87,19.71,189.12,17.82,2023-06-14 18:00:00
3956,3218,378,27,163.53,144.78,18.09,2023-06-14 19:00:00
3957,2783,259,87,933.05,93.11,26.27,2023-06-14 20:00:00
3958,778,239,98,797.61,190.5,43.16,2023-06-14 21:00:00
3959,3380,94,35,243.8,144.54,19.84,2023-06-14 22:00:00
3960,2419,47,81,721.11,190.44,7.43,2023-06-14 23:00:00
3961,4078,75,50,671.8,141.21,25.38,2023-06-15 00:00:00
3962,4263,91,74,185.16,16.46,1.98,2023-06-15 01:00:00
3963,2440,86,2,377.35,123.64,17.29,2023-06-15 02:00:00
3964,4832,6,17,914.57,196.09,25.76,2023-06-15 03:00:00
3965,1990,230,95,741.33,43.62,25.93,2023-06-15 04:00:00
3966,1067,489,80,762.75,158.76,40.99,2023-06-15 05:00:00
3967,945,430,24,568.25,37.74,40.08,2023-06-15 06:00:00
3968,29,351,57,668.88,91.0,14.2,2023-06-15 07:00:00
3969,1898,317,71,513.65,17.85,15.12,2023-06-15 08:00:00
3970,1698,43,83,743.48,68.78,49.09,2023-06-15 09:00:00
3971,2815,312,16,735.4,155.47,19.64,2023-06-15 10:00:00
3972,3366,198,97,40.77,10.01,7.23,2023-06-15 11:00:00
3973,2489,370,36,635.46,64.72,32.88,2023-06-15 12:00:00
3974,1666,404,45,633.52,126.32,12.25,2023-06-15 13:00:00
3975,4620,303,10,76.65,189.76,30.21,2023-06-15 14:00:00
3976,1571,182,63,416.28,49.83,41.08,2023-06-15 15:00:00
3977,1734,169,43,899.8,35.46,8.77,2023-06-15 16:00:00
3978,760,203,51,953.9,41.53,22.64,2023-06-15 17:00:00
3979,2158,194,79,784.39,48.12,19.21,2023-06-15 18:00:00
3980,1352,31,3,159.96,128.03,49.97,2023-06-15 19:00:00
3981,3477,102,66,380.97,199.73,35.61,2023-06-15 20:00:00
3982,1269,64,35,190.73,105.19,4.21,2023-06-15 21:00:00
3983,1786,346,91,655.61,55.01,11.51,2023-06-15 22:00:00
3984,3950,91,69,775.41,149.64,7.95,2023-06-15 23:00:00
3985,2608,442,79,884.93,32.49,0.86,2023-06-16 00:00:00
3986,399,250,36,862.04,6.97,15.86,2023-06-16 01:00:00
3987,2631,183,49,108.22,121.45,16.29,2023-06-16 02:00:00
3988,2447,302,97,134.42,42.85,11.83,2023-06-16 03:00:00
3989,1670,366,1,910.58,80.45,27.7,2023-06-16 04:00:00
3990,239,351,76,845.35,47.0,11.0,2023-06-16 05:00:00
3991,3537,280,42,465.77,183.69,47.06,2023-06-16 06:00:00
3992,3862,205,41,435.75,68.26,36.65,2023-06-16 07:00:00
3993,3104,89,73,557.27,90.37,6.16,2023-06-16 08:00:00
3994,1147,293,57,600.67,47.73,13.52,2023-06-16 09:00:00
3995,1558,425,20,261.67,17.89,49.12,2023-06-16 10:00:00
3996,3739,409,94,409.7,103.0,10.09,2023-06-16 11:00:00
3997,2158,285,14,623.5,173.88,5.94,2023-06-16 12:00:00
3998,3452,159,87,214.2,70.98,11.69,2023-06-16 13:00:00
3999,300,363,93,998.84,156.41,35.72,2023-06-16 14:00:00
4000,3699,487,99,290.11,7.49,25.94,2023-06-16 15:00:00
4001,4054,130,52,556.89,47.87,3.47,2023-06-16 16:00:00
4002,4860,248,91,558.62,27.17,18.15,2023-06-16 17:00:00
4003,249,140,54,456.97,81.17,4.42,2023-06-16 18:00:00
4004,2569,389,49,249.13,178.97,14.61,2023-06-16 19:00:00
4005,4130,189,91,569.7,75.33,8.63,2023-06-16 20:00:00
4006,4324,91,30,100.1,121.06,11.11,2023-06-16 21:00:00
4007,4681,56,3,393.06,179.73,38.93,2023-06-16 22:00:00
4008,2861,226,12,232.01,72.6,39.2,2023-06-16 23:00:00
4009,724,334,31,132.94,73.79,36.65,2023-06-17 00:00:00
4010,570,327,37,926.23,18.51,34.44,2023-06-17 01:00:00
4011,220,165,27,702.94,70.46,12.33,2023-06-17 02:00:00
4012,1395,36,24,177.14,149.49,22.09,2023-06-17 03:00:00
4013,2835,330,41,949.9,169.08,23.06,2023-06-17 04:00:00
4014,2123,29,64,223.83,144.83,26.79,2023-06-17 05:00:00
4015,4232,80,11,243.26,2.38,42.83,2023-06-17 06:00:00
4016,4001,422,91,141.94,24.28,44.44,2023-06-17 07:00:00
4017,4350,469,73,730.57,146.47,10.88,2023-06-17 08:00:00
4018,3090,358,16,575.17,188.54,21.66,2023-06-17 09:00:00
4019,50,169,14,67.67,139.38,7.49,2023-06-17 10:00:00
4020,515,33,47,35.05,45.99,32.44,2023-06-17 11:00:00
4021,2792,93,30,537.33,22.4,28.65,2023-06-17 12:00:00
4022,2779,112,24,655.02,175.53,42.56,2023-06-17 13:00:00
4023,2619,379,13,824.64,20.71,25.99,2023-06-17 14:00:00
4024,1838,209,97,483.49,31.06,39.08,2023-06-17 15:00:00
4025,4672,397,9,679.77,119.74,15.97,2023-06-17 16:00:00
4026,1166,390,49,736.32,38.81,34.74,2023-06-17 17:00:00
4027,4999,194,26,616.92,46.29,2.1,2023-06-17 18:00:00
4028,2250,264,49,358.69,29.31,7.66,2023-06-17 19:00:00
4029,415,247,42,140.58,188.92,22.4,2023-06-17 20:00:00
4030,2269,118,45,651.06,25.86,44.36,2023-06-17 21:00:00
4031,1105,448,77,771.01,186.34,44.27,2023-06-17 22:00:00
4032,4859,480,21,197.93,65.91,29.98,2023-06-17 23:00:00
4033,4659,228,29,499.92,164.49,6.58,2023-06-18 00:00:00
4034,3357,9,92,403.27,190.05,34.08,2023-06-18 01:00:00
4035,2417,407,24,213.65,104.33,8.93,2023-06-18 02:00:00
4036,1935,199,77,252.86,154.26,17.59,2023-06-18 03:00:00
4037,204,479,42,245.3,53.94,15.78,2023-06-18 04:00:00
4038,69,277,84,424.74,77.21,44.23,2023-06-18 05:00:00
4039,516,129,71,396.56,111.04,34.71,2023-06-18 06:00:00
4040,3564,302,41,558.64,170.24,3.65,2023-06-18 07:00:00
4041,4457,62,48,102.28,124.53,42.19,2023-06-18 08:00:00
4042,1465,2,79,585.44,5.4,21.58,2023-06-18 09:00:00
4043,1653,360,89,31.63,61.65,37.76,2023-06-18 10:00:00
4044,707,331,99,264.8,173.13,38.86,2023-06-18 11:00:00
4045,1626,357,77,507.12,48.81,49.93,2023-06-18 12:00:00
4046,4753,466,43,690.07,74.22,17.41,2023-06-18 13:00:00
4047,3786,172,8,773.55,78.53,43.24,2023-06-18 14:00:00
4048,1346,245,85,45.21,31.74,14.41,2023-06-18 15:00:00
4049,344,88,63,542.11,70.61,49.78,2023-06-18 16:00:00
4050,3787,500,63,360.89,163.67,20.57,2023-06-18 17:00:00
4051,536,384,6,697.96,169.97,33.04,2023-06-18 18:00:00
4052,355,83,74,290.94,116.6,49.73,2023-06-18 19:00:00
4053,3543,5,52,746.29,136.07,10.1,2023-06-18 20:00:00
4054,983,349,21,606.21,107.38,31.24,2023-06-18 21:00:00
4055,1346,39,14,791.78,9.81,49.92,2023-06-18 22:00:00
4056,3010,384,58,984.55,139.64,47.2,2023-06-18 23:00:00
4057,527,322,97,909.5,199.31,11.11,2023-06-19 00:00:00
4058,931,465,25,597.36,46.34,5.03,2023-06-19 01:00:00
4059,2757,301,56,894.82,196.45,21.36,2023-06-19 02:00:00
4060,2283,75,83,161.56,199.56,38.19,2023-06-19 03:00:00
4061,1947,101,9,52.6,29.16,39.51,2023-06-19 04:00:00
4062,3928,141,100,537.8,185.3,30.41,2023-06-19 05:00:00
4063,2542,93,36,974.63,135.43,30.78,2023-06-19 06:00:00
4064,1917,119,57,712.64,93.81,6.12,2023-06-19 07:00:00
4065,3361,288,79,312.09,69.59,22.12,2023-06-19 08:00:00
4066,1594,109,5,672.08,126.33,28.85,2023-06-19 09:00:00
4067,2926,488,81,49.51,168.71,34.21,2023-06-19 10:00:00
4068,3626,43,94,475.91,7.79,4.68,2023-06-19 11:00:00
4069,1224,136,7,244.88,107.56,34.56,2023-06-19 12:00:00
4070,1960,330,6,58.71,130.4,47.07,2023-06-19 13:00:00
4071,966,217,79,257.41,6.1,39.33,2023-06-19 14:00:00
4072,4993,443,52,725.24,177.93,31.23,2023-06-19 15:00:00
4073,3679,395,74,555.68,190.41,4.95,2023-06-19 16:00:00
4074,4313,156,70,33.2,122.89,39.74,2023-06-19 17:00:00
4075,623,481,55,415.64,24.28,33.18,2023-06-19 18:00:00
4076,4449,39,77,754.65,186.55,27.48,2023-06-19 19:00:00
4077,4788,282,14,955.06,161.2,40.13,2023-06-19 20:00:00
4078,4727,328,1,875.61,6.68,33.76,2023-06-19 21:00:00
4079,2373,358,97,11.5,116.25,23.54,2023-06-19 22:00:00
4080,2949,26,83,226.51,23.79,11.81,2023-06-19 23:00:00
4081,3300,32,73,215.66,29.07,25.27,2023-06-20 00:00:00
4082,1169,46,37,418.96,39.31,7.79,2023-06-20 01:00:00
4083,4750,156,49,649.3,79.84,3.1,2023-06-20 02:00:00
4084,392,244,12,161.54,175.4,11.77,2023-06-20 03:00:00
4085,3810,391,5,916.52,7.18,18.42,2023-06-20 04:00:00
4086,2408,35,70,779.35,138.15,32.38,2023-06-20 05:00:00
4087,4865,450,11,425.14,192.95,25.02,2023-06-20 06:00:00
4088,4893,278,53,588.15,128.61,36.78,2023-06-20 07:00:00
4089,4261,242,55,546.38,163.31,36.9,2023-06-20 08:00:00
4090,4829,406,74,586.41,180.45,35.33,2023-06-20 09:00:00
4091,581,378,79,861.51,143.24,27.42,2023-06-20 10:00:00
4092,821,259,50,208.12,132.31,33.19,2023-06-20 11:00:00
4093,1248,46,53,686.88,4.58,48.87,2023-06-20 12:00:00
4094,124,434,55,115.96,104.26,35.32,2023-06-20 13:00:00
4095,4440,237,92,464.57,94.38,37.15,2023-06-20 14:00:00
4096,1875,8,3,639.48,105.02,14.63,2023-06-20 15:00:00
4097,524,260,16,22.38,87.06,23.95,2023-06-20 16:00:00
4098,3124,271,45,116.99,181.4,21.82,2023-06-20 17:00:00
4099,4225,44,81,100.35,177.92,17.74,2023-06-20 18:00:00
4100,3199,238,36,380.95,26.01,23.03,2023-06-20 19:00:00
4101,2786,500,19,625.79,107.05,29.94,2023-06-20 20:00:00
4102,2119,167,4,996.01,191.95,31.25,2023-06-20 21:00:00
4103,1211,376,59,261.54,120.13,41.99,2023-06-20 22:00:00
4104,1027,76,89,144.6,160.53,32.85,2023-06-20 23:00:00
4105,4118,157,91,420.62,75.3,43.48,2023-06-21 00:00:00
4106,4262,201,12,154.52,76.07,32.86,2023-06-21 01:00:00
4107,498,234,63,34.3,65.81,17.57,2023-06-21 02:00:00
4108,4530,232,56,568.32,5.35,31.58,2023-06-21 03:00:00
4109,2806,446,27,880.78,185.05,36.48,2023-06-21 04:00:00
4110,4933,212,68,862.24,70.58,34.31,2023-06-21 05:00:00
4111,1694,418,24,109.78,74.05,42.51,2023-06-21 06:00:00
4112,4759,154,81,156.0,152.15,45.29,2023-06-21 07:00:00
4113,725,368,26,496.21,105.85,16.83,2023-06-21 08:00:00
4114,376,213,82,374.04,73.05,4.04,2023-06-21 09:00:00
4115,4399,87,22,706.04,176.84,32.85,2023-06-21 10:00:00
